customer_id,name,email,phone,customer_type,created_at,is_active
CUST00345,Rohan Menon,customer00345@example.com,9000000345,regular,2024-12-27,True
CUST00346,Meera Menon,customer00346@example.com,9000000346,regular,2025-09-21,True
CUST00347,Suresh Menon,customer00347@example.com,9000000347,wholesale,2025-09-06,True
CUST00348,Nisha Menon,customer00348@example.com,9000000348,regular,2025-11-05,True
CUST00349,Amit Menon,customer00349@example.com,9000000349,regular,2025-03-05,True
CUST00350,Kavya Menon,customer00350@example.com,9000000350,regular,2025-07-26,True
CUST00351,Aditya Menon,customer00351@example.com,9000000351,regular,2025-06-17,True
CUST00352,Pooja Menon,customer00352@example.com,9000000352,walk_in,2025-12-15,True
CUST00353,Vivek Menon,customer00353@example.com,9000000353,premium,2025-05-18,True
CUST00354,Ishita Menon,customer00354@example.com,9000000354,premium,2025-04-03,True
CUST00355,Manoj Menon,customer00355@example.com,9000000355,premium,2025-09-25,True
CUST00356,Neha Menon,customer00356@example.com,9000000356,premium,2025-05-03,True
CUST00357,Harish Menon,customer00357@example.com,9000000357,regular,2025-08-25,True
CUST00358,Swathi Menon,customer00358@example.com,9000000358,regular,2025-02-21,True
CUST00359,Naveen Menon,customer00359@example.com,9000000359,regular,2025-09-08,True
CUST00360,Asha Menon,customer00360@example.com,9000000360,wholesale,2025-02-04,True
CUST00361,Arun Bose,customer00361@example.com,9000000361,walk_in,2025-12-15,True
CUST00362,Priya Bose,customer00362@example.com,9000000362,wholesale,2025-07-09,True
CUST00363,Rahul Bose,customer00363@example.com,9000000363,walk_in,2025-08-15,True
CUST00364,Sneha Bose,customer00364@example.com,9000000364,regular,2025-01-26,True
CUST00365,Karthik Bose,customer00365@example.com,9000000365,regular,2025-04-10,True
CUST00366,Divya Bose,customer00366@example.com,9000000366,premium,2025-01-01,True
CUST00367,Vijay Bose,customer00367@example.com,9000000367,regular,2025-06-08,True
CUST00368,Ananya Bose,customer00368@example.com,9000000368,regular,2025-06-04,True
CUST00369,Rohan Bose,customer00369@example.com,9000000369,regular,2025-03-07,True
CUST00370,Meera Bose,customer00370@example.com,9000000370,regular,2025-11-25,True
CUST00371,Suresh Bose,customer00371@example.com,9000000371,regular,2025-02-15,True
CUST00372,Nisha Bose,customer00372@example.com,9000000372,regular,2025-03-26,True
CUST00373,Amit Bose,customer00373@example.com,9000000373,regular,2025-09-13,True
CUST00374,Kavya Bose,customer00374@example.com,9000000374,regular,2025-06-14,True
CUST00375,Aditya Bose,customer00375@example.com,9000000375,regular,2025-10-29,True
CUST00376,Pooja Bose,customer00376@example.com,9000000376,premium,2025-10-31,True
CUST00377,Vivek Bose,customer00377@example.com,9000000377,premium,2025-05-11,True
CUST00378,Ishita Bose,customer00378@example.com,9000000378,premium,2025-08-23,True
CUST00379,Manoj Bose,customer00379@example.com,9000000379,regular,2025-09-14,True
CUST00380,Neha Bose,customer00380@example.com,9000000380,regular,2025-04-25,True
CUST00381,Harish Bose,customer00381@example.com,9000000381,regular,2025-12-04,True
CUST00382,Swathi Bose,customer00382@example.com,9000000382,regular,2025-10-31,True
CUST00383,Naveen Bose,customer00383@example.com,9000000383,premium,2025-08-30,True
CUST00384,Asha Bose,customer00384@example.com,9000000384,regular,2025-11-03,True
CUST00385,Arun Kumar,customer00385@example.com,9000000385,walk_in,2025-03-31,True
CUST00386,Priya Kumar,customer00386@example.com,9000000386,wholesale,2025-07-21,True
CUST00387,Rahul Kumar,customer00387@example.com,9000000387,regular,2025-07-19,True
CUST00388,Sneha Kumar,customer00388@example.com,9000000388,regular,2025-06-16,True
CUST00389,Karthik Kumar,customer00389@example.com,9000000389,regular,2024-12-09,True
CUST00390,Divya Kumar,customer00390@example.com,9000000390,walk_in,2025-05-07,True
CUST00391,Vijay Kumar,customer00391@example.com,9000000391,premium,2025-05-05,True
CUST00392,Ananya Kumar,customer00392@example.com,9000000392,regular,2025-02-09,True
CUST00393,Rohan Kumar,customer00393@example.com,9000000393,regular,2025-03-13,True
CUST00394,Meera Kumar,customer00394@example.com,9000000394,walk_in,2024-12-10,True
CUST00395,Suresh Kumar,customer00395@example.com,9000000395,regular,2025-05-16,True
CUST00396,Nisha Kumar,customer00396@example.com,9000000396,regular,2025-04-01,True
CUST00397,Amit Kumar,customer00397@example.com,9000000397,regular,2025-05-14,True
CUST00398,Kavya Kumar,customer00398@example.com,9000000398,premium,2025-03-21,True
CUST00399,Aditya Kumar,customer00399@example.com,9000000399,premium,2025-09-09,True
CUST00400,Pooja Kumar,customer00400@example.com,9000000400,premium,2025-12-24,True
CUST00401,Vivek Kumar,customer00401@example.com,9000000401,regular,2025-12-25,True
CUST00402,Ishita Kumar,customer00402@example.com,9000000402,walk_in,2025-09-28,True
CUST00403,Manoj Kumar,customer00403@example.com,9000000403,premium,2025-03-23,True
CUST00404,Neha Kumar,customer00404@example.com,9000000404,premium,2025-12-17,True
CUST00405,Harish Kumar,customer00405@example.com,9000000405,wholesale,2024-12-30,True
CUST00406,Swathi Kumar,customer00406@example.com,9000000406,premium,2025-01-15,True
CUST00407,Naveen Kumar,customer00407@example.com,9000000407,regular,2025-08-15,True
CUST00408,Asha Kumar,customer00408@example.com,9000000408,premium,2025-07-08,True
CUST00409,Arun Sharma,customer00409@example.com,9000000409,walk_in,2025-01-12,True
CUST00410,Priya Sharma,customer00410@example.com,9000000410,regular,2025-12-25,True
CUST00411,Rahul Sharma,customer00411@example.com,9000000411,premium,2025-12-20,True
CUST00412,Sneha Sharma,customer00412@example.com,9000000412,regular,2025-09-23,True
CUST00413,Karthik Sharma,customer00413@example.com,9000000413,regular,2025-03-28,True
CUST00414,Divya Sharma,customer00414@example.com,9000000414,premium,2024-12-17,True
CUST00415,Vijay Sharma,customer00415@example.com,9000000415,regular,2025-11-12,True
CUST00416,Ananya Sharma,customer00416@example.com,9000000416,regular,2025-12-26,True
CUST00417,Rohan Sharma,customer00417@example.com,9000000417,walk_in,2025-03-06,True
CUST00418,Meera Sharma,customer00418@example.com,9000000418,premium,2025-05-12,True
CUST00419,Suresh Sharma,customer00419@example.com,9000000419,regular,2025-02-26,True
CUST00420,Nisha Sharma,customer00420@example.com,9000000420,wholesale,2025-07-08,True
CUST00421,Amit Sharma,customer00421@example.com,9000000421,walk_in,2025-05-26,True
CUST00422,Kavya Sharma,customer00422@example.com,9000000422,regular,2025-10-22,True
CUST00423,Aditya Sharma,customer00423@example.com,9000000423,regular,2025-12-13,True
CUST00424,Pooja Sharma,customer00424@example.com,9000000424,regular,2024-12-20,True
CUST00425,Vivek Sharma,customer00425@example.com,9000000425,premium,2025-09-29,True
CUST00426,Ishita Sharma,customer00426@example.com,9000000426,premium,2025-09-09,True
CUST00427,Manoj Sharma,customer00427@example.com,9000000427,wholesale,2025-09-19,True
CUST00428,Neha Sharma,customer00428@example.com,9000000428,wholesale,2025-09-19,True
CUST00429,Harish Sharma,customer00429@example.com,9000000429,regular,2025-11-25,True
CUST00430,Swathi Sharma,customer00430@example.com,9000000430,premium,2025-03-03,True
CUST00431,Naveen Sharma,customer00431@example.com,9000000431,wholesale,2025-05-25,True
CUST00432,Asha Sharma,customer00432@example.com,9000000432,regular,2024-12-02,True
CUST00433,Arun Patel,customer00433@example.com,9000000433,premium,2025-06-29,True
CUST00434,Priya Patel,customer00434@example.com,9000000434,regular,2024-12-12,True
CUST00435,Rahul Patel,customer00435@example.com,9000000435,walk_in,2025-07-30,True
CUST00436,Sneha Patel,customer00436@example.com,9000000436,regular,2025-08-23,True
CUST00437,Karthik Patel,customer00437@example.com,9000000437,wholesale,2025-06-26,True
CUST00438,Divya Patel,customer00438@example.com,9000000438,wholesale,2025-04-17,True
CUST00439,Vijay Patel,customer00439@example.com,9000000439,regular,2025-09-08,True
CUST00440,Ananya Patel,customer00440@example.com,9000000440,regular,2025-07-22,True
CUST00441,Rohan Patel,customer00441@example.com,9000000441,regular,2025-07-06,True
CUST00442,Meera Patel,customer00442@example.com,9000000442,regular,2025-11-17,True
CUST00443,Suresh Patel,customer00443@example.com,9000000443,regular,2025-08-25,True
CUST00444,Nisha Patel,customer00444@example.com,9000000444,premium,2025-04-15,True
CUST00445,Amit Patel,customer00445@example.com,9000000445,wholesale,2025-06-30,True
CUST00446,Kavya Patel,customer00446@example.com,9000000446,regular,2025-12-31,True
CUST00447,Aditya Patel,customer00447@example.com,9000000447,regular,2025-06-30,True
CUST00448,Pooja Patel,customer00448@example.com,9000000448,regular,2025-01-24,True
CUST00449,Vivek Patel,customer00449@example.com,9000000449,walk_in,2025-11-04,True
CUST00450,Ishita Patel,customer00450@example.com,9000000450,regular,2025-09-04,True
CUST00451,Manoj Patel,customer00451@example.com,9000000451,regular,2025-06-15,True
CUST00452,Neha Patel,customer00452@example.com,9000000452,regular,2025-11-28,True
CUST00453,Harish Patel,customer00453@example.com,9000000453,regular,2025-01-10,True
CUST00454,Swathi Patel,customer00454@example.com,9000000454,regular,2025-04-24,True
CUST00455,Naveen Patel,customer00455@example.com,9000000455,regular,2025-07-08,True
CUST00456,Asha Patel,customer00456@example.com,9000000456,regular,2024-12-07,True
CUST00457,Arun Reddy,customer00457@example.com,9000000457,premium,2025-11-14,True
CUST00458,Priya Reddy,customer00458@example.com,9000000458,regular,2025-04-15,True
CUST00459,Rahul Reddy,customer00459@example.com,9000000459,walk_in,2025-12-17,True
CUST00460,Sneha Reddy,customer00460@example.com,9000000460,regular,2025-09-24,True
CUST00461,Karthik Reddy,customer00461@example.com,9000000461,regular,2025-04-17,True
CUST00462,Divya Reddy,customer00462@example.com,9000000462,regular,2025-11-21,True
CUST00463,Vijay Reddy,customer00463@example.com,9000000463,regular,2025-11-18,True
CUST00464,Ananya Reddy,customer00464@example.com,9000000464,regular,2025-11-25,True
CUST00465,Rohan Reddy,customer00465@example.com,9000000465,premium,2025-02-24,True
CUST00466,Meera Reddy,customer00466@example.com,9000000466,premium,2025-07-22,True
CUST00467,Suresh Reddy,customer00467@example.com,9000000467,regular,2025-11-04,True
CUST00468,Nisha Reddy,customer00468@example.com,9000000468,regular,2025-03-06,True
CUST00469,Amit Reddy,customer00469@example.com,9000000469,regular,2025-04-17,True
CUST00470,Kavya Reddy,customer00470@example.com,9000000470,regular,2025-11-12,True
CUST00471,Aditya Reddy,customer00471@example.com,9000000471,regular,2025-03-10,True
CUST00472,Pooja Reddy,customer00472@example.com,9000000472,premium,2025-10-10,True
CUST00473,Vivek Reddy,customer00473@example.com,9000000473,regular,2025-11-06,True
CUST00474,Ishita Reddy,customer00474@example.com,9000000474,walk_in,2025-06-07,True
CUST00475,Manoj Reddy,customer00475@example.com,9000000475,premium,2025-03-12,True
CUST00476,Neha Reddy,customer00476@example.com,9000000476,walk_in,2025-10-19,True
CUST00477,Harish Reddy,customer00477@example.com,9000000477,premium,2025-06-05,True
CUST00478,Swathi Reddy,customer00478@example.com,9000000478,regular,2025-02-12,True
CUST00479,Naveen Reddy,customer00479@example.com,9000000479,regular,2025-05-19,True
CUST00480,Asha Reddy,customer00480@example.com,9000000480,walk_in,2025-08-16,True
CUST00481,Arun Iyer,customer00481@example.com,9000000481,regular,2025-12-06,True
CUST00482,Priya Iyer,customer00482@example.com,9000000482,regular,2025-05-21,True
CUST00483,Rahul Iyer,customer00483@example.com,9000000483,walk_in,2025-09-19,True
CUST00484,Sneha Iyer,customer00484@example.com,9000000484,regular,2025-01-10,True
CUST00485,Karthik Iyer,customer00485@example.com,9000000485,regular,2025-07-15,True
CUST00486,Divya Iyer,customer00486@example.com,9000000486,regular,2024-12-26,True
CUST00487,Vijay Iyer,customer00487@example.com,9000000487,regular,2025-10-09,True
CUST00488,Ananya Iyer,customer00488@example.com,9000000488,regular,2025-04-03,True
CUST00489,Rohan Iyer,customer00489@example.com,9000000489,regular,2025-08-09,True
CUST00490,Meera Iyer,customer00490@example.com,9000000490,regular,2025-05-02,True
CUST00491,Suresh Iyer,customer00491@example.com,9000000491,premium,2025-05-27,True
CUST00492,Nisha Iyer,customer00492@example.com,9000000492,regular,2025-02-20,True
CUST00493,Amit Iyer,customer00493@example.com,9000000493,regular,2025-03-02,True
CUST00494,Kavya Iyer,customer00494@example.com,9000000494,regular,2025-05-14,True
CUST00495,Aditya Iyer,customer00495@example.com,9000000495,regular,2025-05-14,True
CUST00496,Pooja Iyer,customer00496@example.com,9000000496,regular,2025-11-07,True
CUST00497,Vivek Iyer,customer00497@example.com,9000000497,regular,2025-03-19,True
CUST00498,Ishita Iyer,customer00498@example.com,9000000498,regular,2025-06-12,True
CUST00499,Manoj Iyer,customer00499@example.com,9000000499,regular,2025-07-07,True
CUST00500,Neha Iyer,customer00500@example.com,9000000500,wholesale,2025-10-06,True
CUST00501,Harish Iyer,customer00501@example.com,9000000501,regular,2025-03-01,True
CUST00502,Swathi Iyer,customer00502@example.com,9000000502,regular,2025-04-07,True
CUST00503,Naveen Iyer,customer00503@example.com,9000000503,regular,2025-11-07,True
CUST00504,Asha Iyer,customer00504@example.com,9000000504,regular,2025-08-28,True
CUST00505,Arun Nair,customer00505@example.com,9000000505,regular,2025-03-08,True
CUST00506,Priya Nair,customer00506@example.com,9000000506,regular,2025-12-04,True
CUST00507,Rahul Nair,customer00507@example.com,9000000507,regular,2025-11-08,True
CUST00508,Sneha Nair,customer00508@example.com,9000000508,regular,2025-09-08,True
CUST00509,Karthik Nair,customer00509@example.com,9000000509,regular,2025-04-06,True
CUST00510,Divya Nair,customer00510@example.com,9000000510,walk_in,2025-01-24,True
CUST00511,Vijay Nair,customer00511@example.com,9000000511,regular,2025-12-05,True
CUST00512,Ananya Nair,customer00512@example.com,9000000512,regular,2025-02-13,True
CUST00513,Rohan Nair,customer00513@example.com,9000000513,regular,2025-09-06,True
CUST00514,Meera Nair,customer00514@example.com,9000000514,regular,2025-08-03,True
CUST00515,Suresh Nair,customer00515@example.com,9000000515,regular,2025-03-02,True
CUST00516,Nisha Nair,customer00516@example.com,9000000516,wholesale,2025-07-22,True
CUST00517,Amit Nair,customer00517@example.com,9000000517,regular,2025-03-22,True
CUST00518,Kavya Nair,customer00518@example.com,9000000518,regular,2025-11-03,True
CUST00519,Aditya Nair,customer00519@example.com,9000000519,regular,2025-11-21,True
CUST00520,Pooja Nair,customer00520@example.com,9000000520,wholesale,2025-10-03,True
CUST00521,Vivek Nair,customer00521@example.com,9000000521,regular,2025-03-09,True
CUST00522,Ishita Nair,customer00522@example.com,9000000522,regular,2025-11-29,True
CUST00523,Manoj Nair,customer00523@example.com,9000000523,regular,2025-11-26,True
CUST00524,Neha Nair,customer00524@example.com,9000000524,regular,2025-12-25,True
CUST00525,Harish Nair,customer00525@example.com,9000000525,wholesale,2025-01-28,True
CUST00526,Swathi Nair,customer00526@example.com,9000000526,premium,2025-04-06,True
CUST00527,Naveen Nair,customer00527@example.com,9000000527,regular,2025-03-28,True
CUST00528,Asha Nair,customer00528@example.com,9000000528,regular,2025-02-24,True
CUST00529,Arun Singh,customer00529@example.com,9000000529,regular,2025-10-23,True
CUST00530,Priya Singh,customer00530@example.com,9000000530,regular,2024-12-31,True
CUST00531,Rahul Singh,customer00531@example.com,9000000531,regular,2025-05-01,True
CUST00532,Sneha Singh,customer00532@example.com,9000000532,regular,2024-12-08,True
CUST00533,Karthik Singh,customer00533@example.com,9000000533,premium,2025-10-31,True
CUST00534,Divya Singh,customer00534@example.com,9000000534,premium,2025-09-07,True
CUST00535,Vijay Singh,customer00535@example.com,9000000535,regular,2025-01-19,True
CUST00536,Ananya Singh,customer00536@example.com,9000000536,regular,2025-11-18,True
CUST00537,Rohan Singh,customer00537@example.com,9000000537,regular,2025-10-04,True
CUST00538,Meera Singh,customer00538@example.com,9000000538,premium,2025-01-26,True
CUST00539,Suresh Singh,customer00539@example.com,9000000539,regular,2025-10-11,True
CUST00540,Nisha Singh,customer00540@example.com,9000000540,walk_in,2025-06-19,True
CUST00541,Amit Singh,customer00541@example.com,9000000541,regular,2025-12-01,True
CUST00542,Kavya Singh,customer00542@example.com,9000000542,walk_in,2024-12-07,True
CUST00543,Aditya Singh,customer00543@example.com,9000000543,regular,2025-05-03,True
CUST00544,Pooja Singh,customer00544@example.com,9000000544,walk_in,2025-01-20,True
CUST00545,Vivek Singh,customer00545@example.com,9000000545,walk_in,2025-05-14,True
CUST00546,Ishita Singh,customer00546@example.com,9000000546,premium,2025-07-01,True
CUST00547,Manoj Singh,customer00547@example.com,9000000547,regular,2025-09-12,True
CUST00548,Neha Singh,customer00548@example.com,9000000548,regular,2024-12-21,True
CUST00549,Harish Singh,customer00549@example.com,9000000549,regular,2025-04-16,True
CUST00550,Swathi Singh,customer00550@example.com,9000000550,wholesale,2025-08-20,True
CUST00551,Naveen Singh,customer00551@example.com,9000000551,regular,2024-12-21,True
CUST00552,Asha Singh,customer00552@example.com,9000000552,regular,2025-07-24,True
CUST00553,Arun Gupta,customer00553@example.com,9000000553,wholesale,2025-10-29,True
CUST00554,Priya Gupta,customer00554@example.com,9000000554,regular,2025-03-11,True
CUST00555,Rahul Gupta,customer00555@example.com,9000000555,regular,2025-06-27,True
CUST00556,Sneha Gupta,customer00556@example.com,9000000556,premium,2025-05-06,True
CUST00557,Karthik Gupta,customer00557@example.com,9000000557,premium,2025-09-29,True
CUST00558,Divya Gupta,customer00558@example.com,9000000558,premium,2025-07-13,True
CUST00559,Vijay Gupta,customer00559@example.com,9000000559,walk_in,2025-01-29,True
CUST00560,Ananya Gupta,customer00560@example.com,9000000560,regular,2025-05-16,True
CUST00561,Rohan Gupta,customer00561@example.com,9000000561,regular,2024-12-14,True
CUST00562,Meera Gupta,customer00562@example.com,9000000562,regular,2025-10-12,True
CUST00563,Suresh Gupta,customer00563@example.com,9000000563,regular,2025-12-08,True
CUST00564,Nisha Gupta,customer00564@example.com,9000000564,walk_in,2025-01-07,True
CUST00565,Amit Gupta,customer00565@example.com,9000000565,regular,2025-02-02,True
CUST00566,Kavya Gupta,customer00566@example.com,9000000566,regular,2025-08-28,True
CUST00567,Aditya Gupta,customer00567@example.com,9000000567,walk_in,2025-03-16,True
CUST00568,Pooja Gupta,customer00568@example.com,9000000568,regular,2025-02-09,True
CUST00569,Vivek Gupta,customer00569@example.com,9000000569,wholesale,2025-12-25,True
CUST00570,Ishita Gupta,customer00570@example.com,9000000570,regular,2025-11-27,True
CUST00571,Manoj Gupta,customer00571@example.com,9000000571,regular,2025-11-14,True
CUST00572,Neha Gupta,customer00572@example.com,9000000572,wholesale,2025-09-17,True
CUST00573,Harish Gupta,customer00573@example.com,9000000573,regular,2025-05-13,True
CUST00574,Swathi Gupta,customer00574@example.com,9000000574,premium,2025-06-23,True
CUST00575,Naveen Gupta,customer00575@example.com,9000000575,premium,2025-06-30,True
CUST00576,Asha Gupta,customer00576@example.com,9000000576,regular,2025-10-07,True
CUST00577,Arun Verma,customer00577@example.com,9000000577,regular,2025-10-05,True
CUST00578,Priya Verma,customer00578@example.com,9000000578,wholesale,2025-11-23,True
CUST00579,Rahul Verma,customer00579@example.com,9000000579,premium,2025-06-18,True
CUST00580,Sneha Verma,customer00580@example.com,9000000580,regular,2025-01-09,True
CUST00581,Karthik Verma,customer00581@example.com,9000000581,premium,2025-05-30,True
CUST00582,Divya Verma,customer00582@example.com,9000000582,walk_in,2024-12-10,True
CUST00583,Vijay Verma,customer00583@example.com,9000000583,regular,2025-10-15,True
CUST00584,Ananya Verma,customer00584@example.com,9000000584,walk_in,2025-09-11,True
CUST00585,Rohan Verma,customer00585@example.com,9000000585,regular,2025-08-06,True
CUST00586,Meera Verma,customer00586@example.com,9000000586,regular,2025-04-06,True
CUST00587,Suresh Verma,customer00587@example.com,9000000587,regular,2025-05-02,True
CUST00588,Nisha Verma,customer00588@example.com,9000000588,regular,2025-05-12,True
CUST00589,Amit Verma,customer00589@example.com,9000000589,walk_in,2025-06-18,True
CUST00590,Kavya Verma,customer00590@example.com,9000000590,regular,2025-06-04,True
CUST00591,Aditya Verma,customer00591@example.com,9000000591,regular,2025-04-23,True
CUST00592,Pooja Verma,customer00592@example.com,9000000592,regular,2025-05-06,True
CUST00593,Vivek Verma,customer00593@example.com,9000000593,regular,2025-04-01,True
CUST00594,Ishita Verma,customer00594@example.com,9000000594,regular,2025-08-29,True
CUST00595,Manoj Verma,customer00595@example.com,9000000595,walk_in,2025-09-14,True
CUST00596,Neha Verma,customer00596@example.com,9000000596,regular,2025-03-07,True
CUST00597,Harish Verma,customer00597@example.com,9000000597,premium,2025-07-20,True
CUST00598,Swathi Verma,customer00598@example.com,9000000598,regular,2025-11-14,True
CUST00599,Naveen Verma,customer00599@example.com,9000000599,regular,2025-12-22,True
CUST00600,Asha Verma,customer00600@example.com,9000000600,regular,2025-02-12,True
CUST00601,Arun Rao,customer00601@example.com,9000000601,regular,2025-05-30,True
CUST00602,Priya Rao,customer00602@example.com,9000000602,regular,2025-03-13,True
CUST00603,Rahul Rao,customer00603@example.com,9000000603,regular,2025-01-05,True
CUST00604,Sneha Rao,customer00604@example.com,9000000604,premium,2025-12-15,True
CUST00605,Karthik Rao,customer00605@example.com,9000000605,regular,2025-11-15,True
CUST00606,Divya Rao,customer00606@example.com,9000000606,regular,2025-01-13,True
CUST00607,Vijay Rao,customer00607@example.com,9000000607,regular,2025-04-03,True
CUST00608,Ananya Rao,customer00608@example.com,9000000608,wholesale,2025-09-29,True
CUST00609,Rohan Rao,customer00609@example.com,9000000609,walk_in,2025-01-11,True
CUST00610,Meera Rao,customer00610@example.com,9000000610,walk_in,2025-12-25,True
CUST00611,Suresh Rao,customer00611@example.com,9000000611,walk_in,2025-07-22,True
CUST00612,Nisha Rao,customer00612@example.com,9000000612,regular,2024-12-29,True
CUST00613,Amit Rao,customer00613@example.com,9000000613,regular,2025-02-27,True
CUST00614,Kavya Rao,customer00614@example.com,9000000614,regular,2025-07-07,True
CUST00615,Aditya Rao,customer00615@example.com,9000000615,wholesale,2025-09-21,True
CUST00616,Pooja Rao,customer00616@example.com,9000000616,regular,2025-08-02,True
CUST00617,Vivek Rao,customer00617@example.com,9000000617,regular,2025-01-02,True
CUST00618,Ishita Rao,customer00618@example.com,9000000618,regular,2025-03-11,True
CUST00619,Manoj Rao,customer00619@example.com,9000000619,wholesale,2025-04-28,True
CUST00620,Neha Rao,customer00620@example.com,9000000620,premium,2025-07-20,True
CUST00621,Harish Rao,customer00621@example.com,9000000621,regular,2025-11-01,True
CUST00622,Swathi Rao,customer00622@example.com,9000000622,regular,2025-04-27,True
CUST00623,Naveen Rao,customer00623@example.com,9000000623,premium,2024-12-12,True
CUST00624,Asha Rao,customer00624@example.com,9000000624,regular,2025-10-02,True
CUST00625,Arun Das,customer00625@example.com,9000000625,walk_in,2025-05-11,True
CUST00626,Priya Das,customer00626@example.com,9000000626,walk_in,2025-01-17,True
CUST00627,Rahul Das,customer00627@example.com,9000000627,regular,2025-05-02,True
CUST00628,Sneha Das,customer00628@example.com,9000000628,wholesale,2025-03-15,True
CUST00629,Karthik Das,customer00629@example.com,9000000629,regular,2025-08-15,True
CUST00630,Divya Das,customer00630@example.com,9000000630,regular,2025-05-13,True
CUST00631,Vijay Das,customer00631@example.com,9000000631,regular,2025-11-14,True
CUST00632,Ananya Das,customer00632@example.com,9000000632,wholesale,2025-09-08,True
CUST00633,Rohan Das,customer00633@example.com,9000000633,wholesale,2025-09-22,True
CUST00634,Meera Das,customer00634@example.com,9000000634,regular,2025-04-14,True
CUST00635,Suresh Das,customer00635@example.com,9000000635,regular,2025-04-11,True
CUST00636,Nisha Das,customer00636@example.com,9000000636,regular,2025-03-07,True
CUST00637,Amit Das,customer00637@example.com,9000000637,walk_in,2024-12-30,True
CUST00638,Kavya Das,customer00638@example.com,9000000638,premium,2025-11-17,True
CUST00639,Aditya Das,customer00639@example.com,9000000639,regular,2025-03-22,True
CUST00640,Pooja Das,customer00640@example.com,9000000640,regular,2025-06-13,True
CUST00641,Vivek Das,customer00641@example.com,9000000641,regular,2025-10-23,True
CUST00642,Ishita Das,customer00642@example.com,9000000642,regular,2025-05-22,True
CUST00643,Manoj Das,customer00643@example.com,9000000643,regular,2025-02-11,True
CUST00644,Neha Das,customer00644@example.com,9000000644,regular,2025-12-13,True
CUST00645,Harish Das,customer00645@example.com,9000000645,walk_in,2025-01-28,True
CUST00646,Swathi Das,customer00646@example.com,9000000646,regular,2025-02-03,True
CUST00647,Naveen Das,customer00647@example.com,9000000647,regular,2025-02-04,True
CUST00648,Asha Das,customer00648@example.com,9000000648,regular,2025-03-11,True
CUST00649,Arun Mehta,customer00649@example.com,9000000649,regular,2025-02-01,True
CUST00650,Priya Mehta,customer00650@example.com,9000000650,regular,2025-11-29,True
CUST00651,Rahul Mehta,customer00651@example.com,9000000651,regular,2024-12-29,True
CUST00652,Sneha Mehta,customer00652@example.com,9000000652,regular,2025-06-03,True
CUST00653,Karthik Mehta,customer00653@example.com,9000000653,regular,2025-08-19,True
CUST00654,Divya Mehta,customer00654@example.com,9000000654,walk_in,2025-02-13,True
CUST00655,Vijay Mehta,customer00655@example.com,9000000655,wholesale,2025-10-20,True
CUST00656,Ananya Mehta,customer00656@example.com,9000000656,regular,2025-09-20,True
CUST00657,Rohan Mehta,customer00657@example.com,9000000657,regular,2025-10-25,True
CUST00658,Meera Mehta,customer00658@example.com,9000000658,regular,2025-11-30,True
CUST00659,Suresh Mehta,customer00659@example.com,9000000659,regular,2025-12-04,True
CUST00660,Nisha Mehta,customer00660@example.com,9000000660,premium,2025-04-15,True
CUST00661,Amit Mehta,customer00661@example.com,9000000661,premium,2024-12-22,True
CUST00662,Kavya Mehta,customer00662@example.com,9000000662,premium,2025-09-24,True
CUST00663,Aditya Mehta,customer00663@example.com,9000000663,regular,2025-02-22,True
CUST00664,Pooja Mehta,customer00664@example.com,9000000664,regular,2025-12-01,True
CUST00665,Vivek Mehta,customer00665@example.com,9000000665,premium,2025-09-25,True
CUST00666,Ishita Mehta,customer00666@example.com,9000000666,walk_in,2024-12-01,True
CUST00667,Manoj Mehta,customer00667@example.com,9000000667,regular,2025-11-13,True
CUST00668,Neha Mehta,customer00668@example.com,9000000668,regular,2024-12-25,True
CUST00669,Harish Mehta,customer00669@example.com,9000000669,regular,2025-05-21,True
CUST00670,Swathi Mehta,customer00670@example.com,9000000670,premium,2025-01-30,True
CUST00671,Naveen Mehta,customer00671@example.com,9000000671,regular,2025-01-30,True
CUST00672,Asha Mehta,customer00672@example.com,9000000672,regular,2025-12-01,True
CUST00673,Arun Joshi,customer00673@example.com,9000000673,premium,2025-09-11,True
CUST00674,Priya Joshi,customer00674@example.com,9000000674,premium,2025-06-01,True
CUST00675,Rahul Joshi,customer00675@example.com,9000000675,regular,2024-12-29,True
CUST00676,Sneha Joshi,customer00676@example.com,9000000676,walk_in,2025-06-06,True
CUST00677,Karthik Joshi,customer00677@example.com,9000000677,regular,2025-07-09,True
CUST00678,Divya Joshi,customer00678@example.com,9000000678,premium,2025-02-09,True
CUST00679,Vijay Joshi,customer00679@example.com,9000000679,wholesale,2025-07-20,True
CUST00680,Ananya Joshi,customer00680@example.com,9000000680,regular,2024-12-16,True
CUST00681,Rohan Joshi,customer00681@example.com,9000000681,walk_in,2025-09-22,True
CUST00682,Meera Joshi,customer00682@example.com,9000000682,walk_in,2025-09-23,True
CUST00683,Suresh Joshi,customer00683@example.com,9000000683,regular,2025-09-24,True
CUST00684,Nisha Joshi,customer00684@example.com,9000000684,regular,2025-08-19,True
CUST00685,Amit Joshi,customer00685@example.com,9000000685,walk_in,2025-09-09,True
CUST00686,Kavya Joshi,customer00686@example.com,9000000686,premium,2025-04-25,True
CUST00687,Aditya Joshi,customer00687@example.com,9000000687,regular,2025-11-20,True
CUST00688,Pooja Joshi,customer00688@example.com,9000000688,premium,2025-07-11,True
CUST00689,Vivek Joshi,customer00689@example.com,9000000689,regular,2025-09-14,True
